height,weight
67.54931,126.4352
66.20468,129.3437
71.09849,123.5248
67.15032,127.7838
71.26722,131.7057
67.22561,137.6765
70.75386,135.3328
68.97952,122.3737
70.03926,134.5167
70.70338,119.2585
63.66317,136.7526
67.51193,126.031
67.68095,128.1474
69.30998,131.776
71.83145,146.3799
67.45321,120.4057
67.99138,125.5912
70.03827,138.7756
67.62036,117.493
69.26616,140.8013
65.31594,106.6611
66.52541,100.9191
69.14869,125.0073
67.61906,116.2005
64.0985,103.2453
66.9118,138.9373
67.21068,135.6258
65.8077,120.0188
67.86676,125.3757
69.74276,132.0686
70.34077,139.9099
67.88454,132.3025
66.0776,136.9107
65.82881,124.3733
71.61247,131.4263
68.81973,142.3251
71.46053,152.5282
65.53454,106.9057
71.04224,116.4113
66.59739,123.9308
67.79814,122.4887
64.63369,101.6115
69.3629,118.6172
67.7237,118.4002
69.03762,136.3245
67.17337,121.0826
66.96911,112.5541
64.84131,91.8085
68.95451,131.6178
67.35006,131.78
70.18729,127.4651
70.91224,128.172
66.69499,106.0517
72.41769,143.68
66.73451,114.521
67.75381,136.0158
66.58124,120.6348
72.97709,129.5139
65.62693,126.6962
68.57037,144.2014
72.9157,137.3991
65.82856,106.1109
63.60255,113.6185
69.80446,106.9538
64.2599,108.0741
70.25581,149.6514
66.93124,119.3294
68.88799,114.2215
70.43889,137.7195
66.49651,119.2178
71.56487,132.1166
68.77062,145.2039
69.14845,117.2798
62.55787,105.7505
67.67246,130.4082
65.80934,138.862
68.08036,127.2558
69.81227,140.3692
66.29807,121.9226
67.35638,131.4344
65.61777,122.2767
67.76397,134.59
67.23322,126.0349
67.64082,116.0115
69.45766,123.6822
68.86646,120.4853
67.3438,133.4411
68.30939,138.8029
66.67624,140.9397
67.7798,119.9736
65.66304,104.3101
71.58552,134.0719
68.23792,132.3743
68.27301,126.9347
69.36098,123.6386
71.00028,128.7879
64.27481,107.569
68.45079,127.414
69.066,134.8918
66.70415,130.1457
70.12489,132.4516
70.37952,130.6461
70.89299,138.5366
66.69291,128.2832
64.53878,113.998
69.48896,117.94
66.62532,120.6675
65.96669,134.5409
67.79536,131.6799
69.74874,137.7951
66.86873,143.4791
67.52165,129.4453
67.78708,122.3734
67.00396,127.1951
65.6042,121.2924
66.62111,130.0858
69.08861,111.019
67.99347,119.7518
68.86465,148.5716
67.75602,127.7343
66.122,139.3225
64.41136,124.1027
69.39033,112.2069
69.11476,132.8803
68.12008,114.3532
68.12093,113.5474
69.66975,135.1748
68.17719,128.9954
66.60289,136.9817
67.50164,113.9574
69.2187,156.353
68.02851,135.0685
69.0571,127.9148
68.39663,140.8006
67.22453,138.4072
65.43768,127.1338
67.49718,124.9092
66.45283,116.0452
69.25388,132.4808
67.22709,124.1286
65.45347,108.3017
65.36772,115.6658
68.2984,139.7633
68.69118,118.5151
66.51537,134.7376
68.42116,113.0609
66.88354,116.153
65.35631,117.0282
67.47177,124.7299
68.57752,127.8544
64.70896,118.9869
65.37021,119.848
68.86778,126.558
67.45694,113.2988
70.20568,136.4101
65.16759,127.1526
66.3694,113.7416
68.837,118.7874
66.51505,138.6321
68.86312,137.4119
65.95454,102.8468
72.26598,149.2389
64.70908,119.9401
71.15199,133.2351
69.32305,133.6457
71.20318,127.5626
64.93783,103.7577
68.24339,124.7115
67.57214,126.6289
67.45353,137.7991
68.26271,123.7273
68.01948,117.5951
67.81659,147.0148
65.96714,117.3999
65.88791,107.4635
69.17078,131.3516
66.17682,125.3836
67.60438,113.665
68.2914,129.8764
67.13201,118.4574
66.66842,116.0167
66.51348,117.2734
71.40809,135.1406
69.75201,128.9392
66.64515,124.0263
67.18316,135.5907
67.77952,133.2805
66.99722,122.4956
69.64793,131.3787
65.60065,116.6834
68.28884,132.8389
65.63866,129.7145
68.37203,137.6722
68.51393,136.1465
68.64432,124.0298
70.15896,153.1741
65.96918,126.7294
67.63379,150.7738
66.67002,117.9921
66.99435,121.9241
67.94031,121.4563
65.51454,116.4836
68.064,123.0604
65.39292,101.1876
68.27188,140.4572
68.34001,132.0128
65.36284,122.8713
65.8497,121.6887
70.26147,130.0088
68.09341,129.9965
69.92983,121.9972
70.31537,115.9457
69.01236,146.6218
69.78616,119.2747
69.31458,123.953
67.55002,122.1483
67.15147,144.6755
67.74935,128.7894
70.61082,125.1074
66.55759,108.1273
64.99303,134.3959
66.89711,131.8476
67.07369,115.8201
66.18274,115.6559
72.41441,151.933
67.92398,140.6038
71.22641,123.7319
66.18373,113.7313
66.60702,122.1239
67.71177,126.3918
69.06546,125.3295
72.48112,146.3046
69.48099,123.9738
67.60013,121.8996
69.57158,130.6931
67.65551,118.4708
67.19533,117.8517
71.05897,125.119
72.88636,136.2642
67.86169,136.1423
73.32701,147.9296
71.94657,134.3756
68.7025,131.4076
66.92118,114.2461
66.85982,140.6987
67.61576,135.516
64.55479,113.2482
66.83509,115.5445
67.0669,120.6412
70.68057,122.0871
66.92936,108.9786
67.30047,123.1704
66.21553,111.216
67.47683,102.3792
67.57486,136.41
66.71343,124.0144
68.84435,129.7317
67.5949,129.1996
67.14057,134.0436
67.12476,120.4642
67.6881,131.3197
68.41765,122.2372
67.08852,133.3623
69.25733,147.6032
69.19577,145.742
68.85556,119.367
67.28097,128.3507
67.74549,128.7442
68.0587,108.7064
69.10355,131.272
67.28489,105.2101
67.62804,122.5984
65.24499,133.7044
66.48084,131.7704
67.47804,131.5261
68.01459,126.2054
71.57674,142.2788
66.74655,103.455
65.36659,116.2944
64.02389,92.55327
71.98935,142.7132
66.70584,128.4442
68.12627,130.5966
68.22832,133.2817
66.36918,123.2573
65.96056,113.3895
68.50173,121.5935
70.8198,122.0349
67.34695,107.9964
69.13759,140.5952
64.43413,124.1712
68.59926,130.122
70.70114,129.2904
65.81249,120.6804
70.21546,113.0231
66.40129,121.8472
67.19789,130.9707
67.77927,130.3916
68.23574,134.2459
68.64508,137.0787
66.94609,124.1271
70.49324,121.4159
71.09805,147.2711
67.99965,119.7057
68.21327,115.3108
66.98863,132.0612
68.48012,126.9991
66.34027,114.5888
66.46536,121.5515
67.41008,122.7409
70.2248,141.5952
67.86276,148.8508
69.61949,138.3373
68.3967,133.9416
66.47317,106.9388
67.72308,120.2195
66.25415,125.563
69.51313,140.3623
71.2453,140.3166
67.45805,123.2317
66.22459,120.3185
67.20278,136.658
65.22726,135.7065
66.33349,107.1243
69.88209,136.8009
68.63936,127.0952
69.54256,134.6098
68.72459,133.1973
66.75512,103.6353
67.47638,115.6698
73.00543,144.8899
69.93319,129.2833
67.04789,136.4177
70.48522,145.0675
67.98949,130.0852
66.74224,113.5597
69.93806,135.9627
66.68902,114.2804
65.43216,132.3232
65.6523,125.6206
67.12379,125.5072
67.5947,115.7894
69.0027,132.8863
68.43031,126.7202
66.47109,113.7779
69.03723,121.8168
66.39228,120.6284
69.30508,133.5957
69.03442,137.2801
67.38292,112.8386
67.96079,127.3995
69.07826,139.444
67.05703,133.3179
69.12783,145.0336
69.2529,134.5586
63.70105,109.8656
68.76917,131.4778
67.88395,128.4869
68.72434,123.4432
64.94584,104.0162
68.74692,140.926
68.47077,136.9773
68.32443,118.6195
72.29087,146.8726
65.70656,107.7373
67.52736,120.8998
64.2164,129.756
68.31548,114.5312
68.03615,149.0647
67.48547,114.2417
65.39009,131.09
69.33545,135.4809
72.13324,141.1153
67.75246,115.1501
68.59662,142.6983
68.46136,145.8766
66.61274,122.8743
66.55968,118.5975
69.00164,114.0904
68.48742,130.3869
68.81213,122.6589
67.79021,107.2949
67.94061,101.9043
71.82375,146.9215
68.83927,134.9782
69.09202,146.6689
70.94031,129.7535
65.46067,129.2624
63.7744,115.913
70.54788,136.8571
69.49259,107.8487
63.22211,107.5164
69.20595,139.6118
63.73814,126.0077
64.98716,104.79
66.34736,129.4624
65.50493,113.2549
70.75201,124.9258
64.35791,120.4781
66.70357,104.9227
63.62623,110.8507
67.02605,119.901
71.15854,131.258
68.46274,121.7866
67.6782,136.8665
66.26221,124.3251
67.57522,128.0214
66.97214,105.1855
64.80997,132.2021
66.73025,137.4516
70.68351,137.5274
70.0801,137.082
69.93226,143.142
68.83944,136.7053
69.54639,136.7369
62.94505,122.372
70.27834,139.5538
71.26494,126.1828
69.11039,126.3083
69.19395,132.1247
66.47578,117.2748
68.49673,133.4028
68.71162,136.6454
67.41471,121.7855
65.19464,119.1674
71.41489,149.8921
67.1303,114.5048
67.62937,120.1249
68.60431,130.8794
64.85369,140.5568
66.56234,123.6984
67.85384,128.0846
67.63645,131.1351
69.58252,114.6022
65.14815,105.3601
69.9615,142.6772
65.86641,123.509
65.59198,122.9795
67.75543,135.4845
65.6925,112.1004
65.64079,119.3393
68.38407,122.2271
68.4177,155.2243
69.38291,114.7144
68.35095,126.1809
67.73474,121.4205
69.14324,113.9947
64.39297,125.5261
68.91364,129.5028
67.89328,117.09
67.18371,132.8096
70.25508,130.6601
65.26581,114.4764
67.21984,126.4004
64.63454,109.9452
66.59621,115.5486
66.47756,121.2549
68.53738,133.8745
68.25611,130.0452
69.78974,145.0778
68.08759,132.0304
67.70481,140.9132
67.24137,134.0858
69.73097,129.0492
68.12769,115.3454
65.52001,132.1594
68.42315,138.5594
69.17806,114.3901
66.42314,124.9978
74.2727,144.66
64.85888,121.0848
68.44803,110.8115
69.59606,118.9768
68.6201,126.8121
69.204,117.0954
65.96736,121.6607
71.49569,144.1566
68.27239,127.8701
68.11241,124.1533
70.49243,122.7935
67.69771,121.778
65.93122,136.2363
70.29567,135.9697
68.74944,150.8735
68.19618,119.5517
66.88022,126.7582
67.38545,141.2867
66.07677,121.521
67.36309,112.8032
67.70939,124.5234
68.05761,144.4357
68.42597,147.0716
68.20346,121.3491
65.57241,128.5441
66.81391,114.3368
65.12057,115.9726
66.88443,115.1191
69.18045,134.3329
68.66079,130.6653
68.03472,128.1544
64.90712,129.5891
69.79289,119.0381
68.56236,122.4352
66.67274,105.848
67.96086,123.9389
67.22402,115.863
69.18134,134.7164
72.21651,139.8698
68.44591,119.3537
70.23978,127.3437
67.54731,105.6248
70.07897,124.0463
72.1117,137.8252
68.18813,119.2532
72.26615,149.0804
69.13837,139.6702
68.23846,111.4887
68.30248,125.6107
68.27458,129.4259
66.59626,119.4922
68.81612,140.2813
67.42077,104.6335
68.37831,109.8238
69.70788,142.8508
66.49497,124.8437
66.19577,126.6438
69.95487,126.1978
65.73834,132.8322
67.18182,149.6975
65.04915,123.1842
65.92505,114.2363
64.92467,96.91718
66.55938,122.7599
67.61647,118.4966
72.48764,132.3992
64.96481,107.2662
68.61279,136.1018
68.37667,139.5479
66.05187,121.3259
66.5613,122.0259
70.82173,136.5632
68.32817,132.7759
64.15728,130.0889
67.24076,118.436
65.7798,148.7053
68.97276,118.5913
68.58329,139.8337
71.49767,128.9497
67.0344,143.2701
63.36476,110.7614
69.86323,149.4407
67.22118,124.7784
66.19564,122.6215
64.48835,102.7518
70.35624,132.7655
69.53913,124.3466
68.06148,132.0809
67.44134,146.0127
68.48205,117.8466
65.69849,123.4044
68.35242,138.5489
64.83459,112.7336
68.71595,120.2871
65.95909,129.0219
69.76061,139.5499
71.9112,138.2502
69.24025,155.7611
69.22538,145.6323
68.00003,124.0098
66.72956,96.99228
66.32216,123.6735
67.70778,122.2427
68.58863,121.4833
69.87679,126.6121
66.39785,118.396
67.29039,115.1226
69.41439,125.4915
71.87288,134.3715
65.18921,118.4354
64.67334,113.3238
67.23393,127.1033
69.74627,132.158
68.65677,122.8314
69.5795,139.6768
67.21348,124.8905
68.76502,116.1648
64.7609,119.6373
65.78246,117.0782
69.35355,128.9771
68.2634,124.8133
66.916,111.5822
65.51983,115.2811
69.86149,138.9225
69.90579,118.7813
67.30725,123.1893
68.32763,127.9768
67.41715,126.6363
72.94152,125.7713
67.27226,117.229
67.52166,133.1484
69.56064,122.5547
67.59872,128.558
66.17003,125.3914
70.64303,135.5782
64.27722,128.1519
70.5219,138.8618
66.2073,127.1956
72.0858,138.3812
67.96253,127.4414
69.61056,124.5365
70.47648,126.461
67.90547,121.1142
66.72469,130.7197
68.98353,127.9516
67.4107,115.8599
65.79089,117.5234
69.56373,134.7459
70.09753,141.5936
67.67111,127.5556
69.52981,128.8579
69.2092,121.3021
64.82297,113.3591
69.26441,135.5441
63.37186,115.6628
69.19989,128.2222
70.84848,131.7416
66.23591,122.6684
67.53213,132.3461
65.97902,129.7483
67.44234,152.4923
70.9403,142.4785
67.41157,119.5434
68.37761,112.1167
65.31482,110.0279
64.34648,117.265
70.20793,152.1525
66.55225,115.0221
67.37904,112.7464
65.16034,110.2457
63.95983,110.9671
67.29982,124.1866
70.66314,140.0996
67.30702,135.6941
66.78425,122.2756
67.66681,133.1967
70.3089,143.4456
68.87014,132.286
66.38182,128.5337
68.09522,117.641
67.13547,136.8187
68.83985,120.0603
69.45134,128.3776
67.52718,127.9032
68.30178,125.0544
69.06212,122.6742
67.70932,115.7406
68.07478,121.1104
68.31675,139.713
67.76131,140.08
66.59144,105.2595
67.82856,134.5987
69.82383,132.965
67.14245,120.5611
65.51404,123.1225
69.61776,128.4215
71.87029,151.8397
69.36588,145.3947
63.33709,129.6209
67.56098,131.2855
67.63228,113.3939
67.34277,130.4799
69.1191,127.1047
71.62587,143.5679
68.08229,131.5261
69.00734,121.8109
70.55072,125.9307
66.73368,134.3878
66.25043,114.4349
69.83569,121.8741
68.3598,130.8889
68.58383,123.7158
67.91407,133.1336
66.34292,112.5733
67.39241,118.188
66.67804,139.1714
68.04482,126.3811
71.47108,133.0386
68.23334,121.6989
70.32186,136.4673
69.55787,136.3448
63.76528,109.2093
68.1192,108.6708
68.4129,130.3184
71.36999,125.1979
64.7387,129.9819
66.99804,141.1636
67.80131,125.3779
66.39882,122.1298
70.11961,115.9145
71.25743,136.5501
67.04825,124.6696
66.77273,118.2023
70.19808,132.6897
69.86408,137.2586
68.23,126.7087
70.67036,136.8521
64.96602,124.6932
64.25871,115.9128
64.27619,109.2928
67.93456,113.5044
63.87521,128.004
69.63011,136.2859
67.5559,115.2974
69.24196,137.1028
69.04822,113.5618
66.76895,121.7656
66.28952,125.5371
67.21175,104.1953
70.90225,143.3108
65.59233,139.8298
65.23439,118.7079
68.07234,123.3461
70.21724,141.7782
72.25625,136.0435
72.80624,139.7892
68.44067,130.1721
68.35343,138.2477
68.01904,130.6094
66.12878,129.3979
66.80265,109.7922
68.67804,141.0451
66.3239,112.1502
71.05207,149.779
66.82932,136.9731
69.46751,118.2912
69.20063,132.4558
65.14466,128.5075
67.39334,124.7861
68.48544,123.1869
66.53558,133.3857
66.91067,126.6949
69.56475,128.952
65.35322,105.7026
70.86149,151.2788
68.84648,115.084
63.60355,122.3891
66.93601,122.582
67.62895,126.6522
65.9525,130.6652
64.70508,111.3172
67.42646,124.5909
67.42872,134.8411
71.01048,161.8532
69.46372,125.2725
66.31479,118.3695
69.67499,114.8889
66.25568,125.5099
65.90074,103.4218
71.39143,128.9603
69.2542,151.8387
66.35595,135.0814
67.80629,118.8678
66.03575,129.8433
70.67693,125.1185
66.57351,140.3651
66.8999,125.8277
67.08497,118.8063
64.16684,128.8207
68.81782,124.0657
67.94824,139.7195
66.551,105.7101
65.05276,103.6491
63.3557,117.6886
66.19137,129.8423
67.63227,116.31
67.92111,123.939
65.7372,115.6365
69.64171,135.2526
67.63831,130.5276
72.06438,133.0115
70.2814,148.7963
66.09072,112.3691
69.9236,141.1703
64.03352,114.4831
68.20677,131.9831
72.32421,126.4469
66.62695,126.9819
68.5373,118.7651
67.95264,132.5607
69.20236,137.538
65.79218,126.8992
69.09202,130.8401
68.37168,125.2837
66.98337,116.5401
68.28864,130.4347
67.91991,122.2827
67.59821,124.802
66.40605,113.0716
67.98129,133.4278
68.8089,126.4916
66.8128,131.442
68.27948,145.317
70.39946,134.2599
63.96774,105.3882
69.89716,135.4161
67.19909,125.5583
67.41396,116.1679
64.60903,96.02104
70.97495,148.0819
69.21724,123.3436
70.57745,134.1679
68.76062,115.7905
66.10873,117.6254
69.30987,131.7523
68.33355,123.5156
67.44681,127.5092
67.47488,128.9315
65.83359,119.9561
67.73721,111.3459
69.77869,115.5308
65.25134,128.237
66.00152,119.4182
68.33222,115.3974
65.91704,116.9297
69.69504,131.1339
68.89247,124.929
66.3,134.8203
72.95987,156.0008
69.61852,138.186
67.98827,124.7463
67.54349,139.8108
63.38973,128.9919
65.97406,120.1281
68.35718,126.9565
67.30525,135.6227
68.67806,137.4109
67.68224,122.9173
66.2851,111.2819
69.5902,111.5373
71.26558,129.0136
66.8597,122.6126
69.75215,151.263
66.28843,108.9547
65.60404,128.8795
68.40577,134.5811
69.43903,145.7242
66.84667,107.9407
65.55484,129.2687
68.3918,123.9172
65.58641,112.8512
70.46549,125.7753
65.92296,108.4948
69.64206,123.3271
68.54078,131.3163
66.42939,124.7448
68.56311,145.1008
66.79414,116.248
69.55032,133.0538
69.9777,146.588
70.25357,125.9146
69.63262,136.2754
66.48739,127.293
69.74892,125.5452
65.1186,129.3106
67.85512,138.274
67.67587,134.7738
67.21472,137.3314
67.1607,126.5374
67.48521,122.9673
69.172,129.159
67.71709,118.2663
67.81513,140.0702
67.98558,131.2976
69.40034,121.6422
67.80355,129.6957
67.36171,120.6458
67.16616,108.2369
67.40661,109.3581
68.53986,141.4287
68.90635,135.0866
68.41304,133.712
67.5644,116.5703
70.49105,131.9175
69.27103,112.6904
65.73318,141.9346
66.2651,124.1129
69.33158,109.2915
67.38204,139.3863
71.2216,123.3636
66.87966,113.9307
69.82133,130.4452
67.02666,121.5475
69.29115,129.6002
65.74714,97.61486
69.02146,131.7672
68.52252,115.4861
70.87196,136.9675
70.65253,114.6167
69.76077,116.2196
69.74424,135.1867
61.5772,96.8142
68.35035,128.6184
65.21882,105.491
72.992,134.2703
68.67249,128.7639
67.41775,106.1401
68.97216,136.0664
64.87469,90.29334
68.41921,112.8349
64.51584,148.5007
69.19028,135.5263
71.01314,144.9404
70.56037,126.6797
66.56788,127.3631
65.3277,130.5079
69.27105,154.4557
67.69387,112.2898
69.7283,127.7704
69.11819,133.7623
67.80423,110.0665
71.46159,134.7474
65.90373,122.0525
67.47799,111.0157
67.87365,134.9717
66.63048,110.9128
69.10551,135.7604
67.93426,121.8744
71.39547,149.9232
70.0906,138.4704
72.21583,141.0306
68.9826,136.9118
64.54303,94.29987
69.57833,140.2363
66.8838,138.4066
66.40365,123.1849
65.63973,99.81515
67.04367,138.0165
69.64359,127.8589
68.77137,129.1743
68.23178,139.1303
67.65097,136.1796
68.66398,123.2472
67.46867,118.7434
67.95426,114.9715
66.33612,125.7748
65.52171,121.4215
65.99674,147.9077
69.30112,129.099
65.07999,107.0743
68.94058,131.888
67.97481,124.2253
65.14879,115.1881
69.44383,131.4925
67.17574,117.2661
72.07034,136.4478
65.96768,114.223
68.22959,153.4104
66.46828,115.0219
64.92276,113.9381
68.43509,136.8554
69.82743,119.7982
65.4258,130.8643
69.06911,130.3359
64.38742,116.0245
67.52494,136.2616
69.15576,131.5739
65.52533,106.0457
67.36554,127.386
68.45333,134.8398
68.68038,120.6936
66.39081,142.8419
69.85138,137.0263
68.44607,142.2776
70.07695,151.0695
68.19996,120.8464
68.40175,137.21
66.97798,134.398
67.80336,128.5892
67.85282,125.754
68.13583,120.3052
70.14716,128.8113
70.04462,136.1957
67.92486,124.8433
65.52145,113.0211
69.05534,151.567
67.23029,121.3587
68.02029,114.874
68.33525,114.8933
65.18268,121.4679
74.24899,150.2167
66.47968,139.3578
71.23578,121.6717
67.41672,103.9911
65.29178,103.3172
69.83059,134.0241
69.44092,141.7658
70.57756,137.1181
69.99833,122.5223
67.74365,132.6488
68.71113,112.1148
70.56769,137.2495
68.93723,131.1289
65.71084,117.2162
67.53778,133.3183
69.83005,140.1611
69.49516,139.2006
69.2108,116.8245
65.96557,133.8862
66.47145,128.9056
67.4578,136.3524
65.26077,107.3359
73.12757,132.9793
67.96232,110.604
67.33013,126.067
63.71439,122.1264
67.01546,130.2632
70.38323,152.929
67.79735,119.3893
66.63849,126.9132
65.75905,140.6289
66.53307,137.4417
68.44759,124.3484
68.90408,113.6984
68.12881,111.4134
68.62227,137.2275
64.97487,119.7272
64.26234,117.8436
67.96098,133.7046
68.00897,122.4403
66.40242,124.3254
65.01842,151.4337
67.75819,137.4614
66.85533,130.9737
68.92365,115.4178
69.05127,132.1098
66.20531,111.8929
66.91425,112.1228
69.99226,131.5353
67.82376,134.2977
67.16584,110.988
69.96677,128.5326
65.85939,113.125
69.33135,118.6
67.66937,142.4494
70.30436,136.2413
70.91261,149.4527
67.22801,131.9317
64.46785,118.9773
67.21431,118.7941
67.69709,131.4005
70.36898,135.274
70.62601,146.913
70.00471,122.1783
65.30787,115.544
69.35701,156.0959
67.14099,120.8645
65.48822,130.85
70.2734,152.4301
68.43486,140.1941
65.83748,120.8376
67.88913,118.218
70.82773,148.3559
69.12922,139.877
66.09583,120.371
66.91873,108.1239
69.27853,143.8148
67.69537,103.4807
71.09811,141.27
70.50711,135.185
68.05243,140.9604
67.91161,135.2628
70.59848,142.1744
67.52665,122.5461
68.38254,135.7889
64.98614,120.1492
71.63372,154.6085
68.33665,101.9516
66.93917,138.1009
67.91847,135.8583
66.18908,129.8912
70.40988,141.6769
70.05784,116.6165
70.17434,126.2272
68.39202,120.7594
67.90062,136.0332
68.67792,122.0728
70.74149,132.4381
69.0627,108.916
70.12583,124.0039
69.04181,137.5828
67.96746,130.7902
69.6312,138.6313
67.97635,144.7629
65.62971,117.5826
68.85953,147.4612
69.38767,127.8541
64.77967,126.6038
66.50837,120.1535
67.74268,136.3711
69.0588,111.6993
69.86703,147.7559
66.51569,116.3925
68.81011,135.7101
67.50658,138.89
68.22707,137.6088
68.34761,134.1842
67.88764,133.5285
66.32448,116.0772
70.65924,153.1384
67.07386,121.8819
66.3356,132.6665
66.03177,131.3673
66.76336,149.5213
64.79988,121.5981
69.67469,118.0784
68.01192,140.6438
68.91514,124.1732
68.36516,143.9045
64.9734,114.0111
66.84281,128.2428
68.7451,145.1448
69.01315,136.6985
68.0129,114.4355
68.73548,129.1464
72.84591,136.0289
71.78732,127.6009
67.58579,120.2176
71.6397,151.672
70.25892,129.4346
67.62827,122.4244
71.54135,121.2208
68.27584,156.1069
68.20219,123.4755
67.98945,118.7202
66.52917,107.7722
66.46162,127.9555
64.62759,117.0906
67.58136,124.4768
65.16559,121.0852
64.26845,109.7383
70.22624,147.9016
67.22302,103.2602
70.30053,139.3092
64.17145,107.1466
71.68898,126.5743
66.723,122.3498
67.13623,137.279
69.11662,132.9447
68.76102,116.1148
69.76151,155.9849
63.85529,120.7514
65.53499,94.12903
68.31559,119.5309
68.86164,147.5692
70.70419,127.4847
71.12524,140.4603
66.51622,135.7521
66.93177,107.3342
69.54137,134.96
70.76347,150.6201
66.9645,122.3346
67.32935,133.2197
68.03452,119.2309
68.80144,129.6944
70.07685,153.5634
70.50813,129.325
71.71449,153.2031
69.71507,131.6692
69.0529,133.1832
70.58233,140.0745
68.45538,128.6212
70.32798,145.7059
66.18595,116.7954
71.3131,124.6131
65.31508,126.5417
68.8269,130.6512
65.48714,125.6218
70.35973,129.0875
68.85426,127.9174
69.34659,131.303
68.61979,123.9844
68.06989,146.5246
66.30784,137.3814
67.31941,117.9554
65.68213,114.755
68.50863,128.3144
70.46899,129.5623
72.84287,142.1741
70.61415,125.407
65.08668,124.1525
67.84615,121.3787
66.64471,129.4135
64.80826,114.3374
69.26794,130.0904
68.24092,122.1935
66.86327,124.5651
69.86274,126.7733
64.2657,116.527
69.22677,128.9729
68.14806,117.3852
70.03612,125.3728
69.0224,144.1056
66.79723,118.5487
67.94924,120.2593
68.90018,120.1055
70.37472,141.5234
72.47921,138.4836
68.9876,157.8304
68.94939,118.2589
70.48888,119.9716
65.4187,118.1433
68.49649,130.6183
66.68499,126.4684
67.44496,134.7946
65.59809,123.1285
67.8034,127.3033
67.50063,144.4117
65.43111,121.7387
68.04007,149.4074
63.1937,90.6784
65.48562,131.4137
67.04148,116.4363
67.56446,148.7404
67.77726,138.0438
69.07258,123.9537
68.98715,130.8191
63.48115,97.90191
72.42506,136.0244
67.6803,139.2383
70.68042,145.9
66.94817,107.6458
69.30746,129.188
69.23614,143.8642
70.3007,143.818
70.15393,123.8781
70.12434,135.7782
70.82622,136.3402
65.46717,116.7297
66.76007,111.1036
68.36851,126.187
65.10901,131.8946
68.01941,128.8836
66.78067,109.1731
66.91402,128.9211
67.97944,123.3621
66.68413,106.2265
66.9724,123.0562
68.61358,127.661
67.04762,119.6362
70.40366,123.1378
67.65215,130.345
69.2622,117.3759
66.29874,118.2763
65.63803,138.7008
67.21341,137.2553
66.67024,136.6266
68.45391,113.4185
64.08191,102.7885
68.38035,120.3051
65.34682,112.6957
62.87696,102.6336
65.24442,109.9482
67.59123,124.1155
68.64421,140.159
66.09963,124.8608
67.18814,106.7904
75.1528,146.9701
65.73484,104.5094
72.35402,138.0597
70.74595,150.4723
69.45941,135.9299
67.49702,135.4823
65.47707,106.8859
68.3104,138.8869
68.38275,127.8957
68.29244,114.7434
67.08047,123.6803
65.12354,134.8383
67.89356,122.4413
68.59622,119.9239
70.64134,152.056
67.82872,127.2809
67.79292,120.1893
69.71587,133.9126
68.99156,123.4224
69.43541,133.457
68.49538,132.5811
72.01807,144.1591
68.65212,139.4811
66.86743,124.1513
65.34486,111.9794
66.68877,127.3655
66.62347,122.387
65.98196,108.0272
67.50424,124.5354
70.34987,133.2638
67.75792,134.882
66.66057,126.3655
66.72423,112.366
67.91457,126.7841
66.80152,124.965
64.55678,107.7334
68.90152,147.9446
67.99821,127.458
66.78274,118.6653
68.92731,131.7141
68.79943,143.4836
65.57591,129.4037
68.655,134.1977
67.38692,130.1127
68.88401,133.0347
71.38503,137.1076
67.86761,124.8188
69.23921,144.166
68.84887,136.3807
71.02195,140.13
67.81863,124.7162
65.22591,113.2357
68.24839,126.698
68.0198,107.2461
65.62506,123.2939
66.82297,125.297
64.40307,105.3112
66.05596,104.3081
66.41974,111.5486
68.94991,126.8747
70.10034,135.3067
66.83931,111.3947
66.2288,124.778
68.68595,134.9254
69.24707,115.7079
67.3738,125.9878
69.67229,138.3051
67.72062,141.1541
65.31203,117.7404
70.06108,149.2393
68.63305,126.9655
69.25932,134.0319
66.3432,137.1607
66.07053,137.4736
66.5262,100.3805
71.24168,132.8696
70.21379,122.1613
69.15112,119.7562
70.30177,114.5099
71.55171,117.5422
68.97336,124.6298
66.46439,128.8286
68.88111,134.4917
66.15786,134.1293
71.26908,149.5428
68.67167,106.6081
65.75868,111.5519
71.21093,133.7609
71.19657,143.827
68.01522,119.8895
67.70209,132.6755
69.02288,157.9236
69.54182,136.1776
66.23907,109.824
71.65016,134.6808
66.53015,127.5692
65.2536,142.5526
65.42972,129.5831
66.05531,143.5245
72.25581,132.7902
66.13305,123.0369
68.53005,127.0172
67.49634,117.8126
69.24981,129.8799
70.16271,132.0564
71.19641,136.2158
68.82239,119.6967
67.28398,114.926
67.91946,118.9415
68.44013,143.8953
67.69446,134.3376
66.8085,109.6357
66.03491,111.1245
69.53328,124.1201
66.30738,104.6319
68.70922,133.285
66.27411,142.8314
66.7337,121.9367
67.19021,125.038
65.28991,108.2494
70.05454,145.6305
66.61543,119.0238
71.07096,143.0026
66.82731,118.848
69.53579,120.1047
69.71858,129.3685
69.11084,125.0166
68.56353,140.9816
67.369,125.2445
68.81095,129.318
70.86215,127.6207
66.43765,114.2571
65.86615,129.2224
73.95494,154.3987
68.09428,136.0939
66.94932,119.4308
67.67538,105.9584
68.75179,130.6616
66.05758,106.7136
67.04792,125.6464
68.62135,145.4409
66.43119,133.4835
69.42855,137.6963
67.28678,131.5009
69.31026,114.3171
68.76499,140.8147
65.55569,113.4283
71.35101,148.2762
67.71554,117.3417
